1	49	-49.00866435190888
2	99	-41.37427554605186
3	149	-48.248686763634424
4	199	-48.09539921742769
5	249	-51.85339443500198
6	299	-52.1782819705395
7	349	-47.96049845273452
8	399	-41.54480456552416
9	449	-38.740878487903984
10	499	-43.20314236618187
11	549	-44.1330666182099
12	599	-51.46192152011081
13	649	-44.663719062946264
14	699	-46.93762594462615
15	749	-38.51296074925166
16	799	-39.896812448484226
17	849	-46.569609006233414
18	899	-46.733689415657125
19	949	-43.43397648802451
20	999	-45.76990175651813
21	1049	-43.70009063288721
22	1099	-49.27358670360754
23	1149	-26.19153141250269
24	1199	-24.013138995401725
25	1249	-19.03276658480674
26	1299	-19.14984347977802
27	1349	-20.538703438712197
28	1399	-20.540269530020886
29	1449	-23.900084055118736
30	1499	-15.16544107195548
31	1549	-18.53246604773512
32	1599	-19.19160818982293
33	1649	-28.398390499256156
34	1699	-23.31364510450874
35	1749	-24.580760290888996
36	1799	-15.995800478846109
37	1849	-22.463001394701603
38	1899	-27.214227654999533
39	1949	-23.275674120669624
40	1999	-20.0275457782525
41	2049	-20.945157228086874
42	2099	-22.175906616475892
43	2149	-17.982416961726184
44	2199	-18.51663207224953
45	2249	-20.425163253894404
46	2299	-16.136834606667094
47	2349	-15.782893929748539
48	2399	-17.575977145233225
49	2449	-25.012616540026364
50	2499	-22.64151371866157
